policy,benchmark,median_loss,mean_loss,std_loss,min_loss,max_loss,q25_loss,q75_loss,iqr_loss,num_steps
berti/barca/PACIPV,445.gobmk-17B,0.7842100100775782,0.7704010821827117,0.5382589631241598,0.0,2.3364802636645123,0.2860037477629956,1.1421813910826009,0.8561776433196053,100
berti/barca/PACIPV,447.dealII-3B,0.7178072698815867,0.909561739445204,0.824730472004435,0.0,4.0588961466298095,0.44491764885939306,1.1622573396930322,0.7173396908336391,100
berti/barca/PACIPV,450.soplex-247B,0.1787536060073139,0.7833409127845745,1.2643098402895572,0.0,8.454114264732022,0.0,1.2416067537421867,1.2416067537421867,100
berti/barca/PACIPV,453.povray-252B,0.6153565818587181,0.6765985535998286,0.48148298897092784,0.0,2.129490395484057,0.2864602806731337,0.9560175870634717,0.669557306390338,100
berti/barca/PACIPV,454.calculix-104B,0.0,0.16691287385108156,0.31749463931368443,0.0,1.1675323236381017,0.0,0.14928798774076157,0.14928798774076157,100
berti/barca/PACIPV,456.hmmer-191B,0.0,0.07545521517984001,0.2450963140627258,0.0,1.2772153630713985,0.0,0.0,0.0,100
berti/barca/PACIPV,458.sjeng-1088B,0.001982939821283459,0.11078784468435146,0.21833838293630634,0.0,0.9835061900804357,0.0,0.12570128536936884,0.12570128536936884,100
berti/barca/PACIPV,459.GemsFDTD-1169B,0.8449941051509,1.6978085510831653,2.6786012897155365,0.0,14.10007493425202,0.2129311201738712,1.8334856883172734,1.6205545681434022,100
berti/barca/PACIPV,462.libquantum-1343B,9.147240861727745,9.116492504590536,1.0251237738337917,6.030186924167249,11.414262175466476,8.32635499699641,9.80340359803286,1.4770486010364507,100
berti/barca/PACIPV,464.h264ref-30B,0.1403784241988285,0.9026301924525968,1.5995805607992009,0.0,8.08857945758163,0.0,1.0463787818235408,1.0463787818235408,100
berti/barca/PACIPV,465.tonto-1914B,0.33903956344004016,0.8025899086865634,1.238271182773569,0.0,7.573142404962728,0.0,1.0675647636641927,1.0675647636641927,100
berti/barca/PACIPV,470.lbm-1274B,12.204804117988221,12.13184655520565,1.4825097081784693,8.032867345561677,15.81467741072127,11.154133749039588,13.1781820832398,2.024048334200213,100
berti/barca/PACIPV,471.omnetpp-188B,0.351692405296176,0.674426895411897,0.7986171865637474,0.0,3.2322347930375668,0.027576966181567956,1.2534224349099847,1.2258454687284168,100
berti/barca/PACIPV,473.astar-153B,0.0,0.0006434854602651574,0.006334076642267662,0.0,0.0636630992608813,0.0,0.0,0.0,100
berti/barca/PACIPV,481.wrf-1170B,0.019480432863857346,0.19890078334582528,0.3505657482406745,0.0,1.7337767879899557,0.0,0.2530533216542068,0.2530533216542068,100
berti/barca/PACIPV,482.sphinx3-1100B,0.0,0.7344843723293967,1.2082322448696512,0.0,5.251935882798396,0.0,1.2849126938552198,1.2849126938552198,100
berti/barca/PACIPV,483.xalancbmk-127B,4.3029402219620465,4.050750257742699,1.0830577376695318,0.0,5.6184311268880105,3.7568731052287303,4.656255263042937,0.8993821578142063,100
berti/barca/PACIPV,600.perlbench_s-1273B,0.0,0.06721087520967997,0.15102650926662559,0.0,1.1031871932016586,0.0,0.04979791103718933,0.04979791103718933,100
