trace,policy,avg_l1d_coverage,avg_l1d_accuracy,total_ipc,is_best_fixed_policy
649.fotonik3d_s-10881B,l1d_prefetcher-berti_l1i_prefetcher-barca_l2c_replacement-PACIPV,0.033816055774,0.026803064821,60.994687948813,no
649.fotonik3d_s-10881B,l1d_prefetcher-berti_l1i_prefetcher-barca_l2c_replacement-mockingjay,0.033840242819,0.026807943919,61.020619858822,no
649.fotonik3d_s-10881B,l1d_prefetcher-berti_l1i_prefetcher-entangling_l2c_replacement-PACIPV,0.033816055774,0.026803064821,60.994687948813,no
649.fotonik3d_s-10881B,l1d_prefetcher-berti_l1i_prefetcher-entangling_l2c_replacement-mockingjay,0.033840242819,0.026807943919,61.020619858822,yes
649.fotonik3d_s-10881B,l1d_prefetcher-gaze_l1i_prefetcher-barca_l2c_replacement-PACIPV,0.260717592129,0.593642248298,53.930457631656,no
649.fotonik3d_s-10881B,l1d_prefetcher-gaze_l1i_prefetcher-barca_l2c_replacement-mockingjay,0.260644672941,0.593623669785,53.945877970842,no
649.fotonik3d_s-10881B,l1d_prefetcher-gaze_l1i_prefetcher-entangling_l2c_replacement-PACIPV,0.260717592129,0.593642248298,53.930457631656,no
649.fotonik3d_s-10881B,l1d_prefetcher-gaze_l1i_prefetcher-entangling_l2c_replacement-mockingjay,0.260644672941,0.593623669785,53.945877970842,no
654.roms_s-1007B,l1d_prefetcher-berti_l1i_prefetcher-barca_l2c_replacement-PACIPV,0.062860599740,0.014811530448,115.492851697743,no
654.roms_s-1007B,l1d_prefetcher-berti_l1i_prefetcher-barca_l2c_replacement-mockingjay,0.062860599740,0.014811530448,115.492851697743,no
654.roms_s-1007B,l1d_prefetcher-berti_l1i_prefetcher-entangling_l2c_replacement-PACIPV,0.062860599740,0.014811530448,115.492851697743,no
654.roms_s-1007B,l1d_prefetcher-berti_l1i_prefetcher-entangling_l2c_replacement-mockingjay,0.062860599740,0.014811530448,115.492851697743,yes
654.roms_s-1007B,l1d_prefetcher-gaze_l1i_prefetcher-barca_l2c_replacement-PACIPV,0.219331937498,0.526924202484,114.644461483884,no
654.roms_s-1007B,l1d_prefetcher-gaze_l1i_prefetcher-barca_l2c_replacement-mockingjay,0.219331937498,0.526924202484,114.644461483884,no
654.roms_s-1007B,l1d_prefetcher-gaze_l1i_prefetcher-entangling_l2c_replacement-PACIPV,0.219331937498,0.526924202484,114.644461483884,no
654.roms_s-1007B,l1d_prefetcher-gaze_l1i_prefetcher-entangling_l2c_replacement-mockingjay,0.219331937498,0.526924202484,114.644461483884,no
657.xz_s-2302B,l1d_prefetcher-berti_l1i_prefetcher-barca_l2c_replacement-PACIPV,0.001117884594,0.000281244742,32.118918734260,no
657.xz_s-2302B,l1d_prefetcher-berti_l1i_prefetcher-barca_l2c_replacement-mockingjay,0.001127041486,0.000281860370,32.118689902736,no
657.xz_s-2302B,l1d_prefetcher-berti_l1i_prefetcher-entangling_l2c_replacement-PACIPV,0.001117863565,0.000281244742,32.113076706156,no
657.xz_s-2302B,l1d_prefetcher-berti_l1i_prefetcher-entangling_l2c_replacement-mockingjay,0.001127021211,0.000281860370,32.112845667265,no
657.xz_s-2302B,l1d_prefetcher-gaze_l1i_prefetcher-barca_l2c_replacement-PACIPV,0.010007327456,0.279594110086,32.159762439998,yes
657.xz_s-2302B,l1d_prefetcher-gaze_l1i_prefetcher-barca_l2c_replacement-mockingjay,0.010007422324,0.279594110086,32.159754686005,no
657.xz_s-2302B,l1d_prefetcher-gaze_l1i_prefetcher-entangling_l2c_replacement-PACIPV,0.010008374704,0.279341568898,32.157456264747,no
657.xz_s-2302B,l1d_prefetcher-gaze_l1i_prefetcher-entangling_l2c_replacement-mockingjay,0.010008469569,0.279341568898,32.157780417562,no
